Classifier,N_components,Training time,Training std,Testing time,Testing std
LogisticRegression,2,16.686690039932728,0.05185657967289334,0.05539997946470975,0.008035450027686821
LogisticRegression,3,17.737410054542128,0.4395991257170776,0.060450029559433474,0.015805015516340153
LogisticRegression,4,20.967929973267022,0.07231479048596241,0.05777000915259124,0.0071804314792950005
LogisticRegression,5,21.082210005261008,0.1361959794775006,0.05864005070179702,0.0075768488405159465
LogisticRegression,6,28.14603003207594,0.7981357357320091,0.05716995801776647,0.009895758864384955
LogisticRegression,7,29.841849976219237,0.22549976500716906,0.06020995788276197,0.00960939406897673
LogisticRegression,8,38.25224002357572,0.4075660062283632,0.06168002728372814,0.010029008360215778
LogisticRegression,9,41.291049984283745,0.25815535250460375,0.058340094983577735,0.009358459079784064
LogisticRegression,10,32.57751993369312,0.9174642910050306,0.06049005314707757,0.01171700486099219
LogisticRegression,11,40.16063995659352,0.2635543814473607,0.048370030708611005,0.031016309184589013
LogisticRegression,12,61.365560023114085,0.8090204620790017,0.06144000217318535,0.01201973990847893
LogisticRegression,13,62.868140079081066,0.9081928351944499,0.061210081912577166,0.013109619495177726
LogisticRegression,14,59.969720011577024,0.42819091675769166,0.0658799894154072,0.01040935589336696
LogisticRegression,15,63.25352001003921,1.1065873477257009,0.06548003293573859,0.012478089740257367
LogisticRegression,16,64.7998298984021,0.10804469491249687,0.06694006733596325,0.016278798759395544
LogisticRegression,17,62.8587199607864,0.8655928780277935,0.06440002471208572,0.015435165714933478
LogisticRegression,18,63.59346997924149,0.2909373651047616,0.0695199938490987,0.017245897695066063
LogisticRegression,19,65.11938988696784,0.846472098376599,0.0702099408954382,0.01966849929504322
LogisticRegression,20,68.22566997725518,0.6176422030566002,0.07147002033889295,0.013255402168969943
LogisticRegression,21,70.75393002014609,0.7163983085078046,0.06685000844299795,0.018326126942248815
LogisticRegression,22,72.01992997433992,0.38062421234759575,0.06967002991586925,0.014933516395150347
LogisticRegression,23,66.88137005548924,0.4051993170789223,0.07073001470416787,0.014910662485445378
LogisticRegression,24,68.16259999759494,0.4841389944003626,0.07061003707349302,0.01949106952713163
LogisticRegression,25,70.84383002948016,1.0414215022242688,0.07210001349449158,0.016429567617107607
LogisticRegression,26,71.98600999545307,0.16972580888631122,0.07821999024599792,0.026077721513102513
LogisticRegression,27,95.54611998610198,0.6407044295882692,0.06424994207918645,0.04021641413472238
LogisticRegression,28,95.36056006327273,1.3412430438340595,0.19226993899792436,0.014812808150871574
LogisticRegression,29,102.80019994825125,0.6467426636421568,0.1929999794811011,0.020600090137635467
LogisticRegression,30,97.76136002037676,2.360167705306349,0.19638992380350834,0.035929378758797745
LogisticRegression,31,107.18753004912286,2.1590991985177674,0.19730993080884224,0.02725755968411893
LogisticRegression,32,100.89303003624084,0.8233501258191456,0.19983998499810698,0.03325806329290992
LogisticRegression,33,94.43209997843951,0.9594765294059312,0.18059003632515672,0.021792536529999306
LogisticRegression,34,102.3123800056055,1.446490780473197,0.19407002255320552,0.020807541450580825
LogisticRegression,35,96.19442992843689,1.5917609571774853,0.18325997516512874,0.024935567958369837
LogisticRegression,36,104.35408998746426,1.6499524421639034,0.20198998972773552,0.02208447372427327
LogisticRegression,37,105.9285899857059,1.058852523171123,0.22089993581175807,0.02746660488313576
LogisticRegression,38,108.12038006260991,0.5839589807103677,0.20253013353794813,0.02578857377578517
LogisticRegression,39,98.17903998773546,2.0282847346172788,0.19415004644542935,0.03651731040203555
LogisticRegression,40,78.68423003237697,1.5640938521210699,0.17875006888061767,0.02964066820435061
LogisticRegression,41,84.76778003387155,0.8326269684959018,0.21879011765122416,0.06433962624242368
LogisticRegression,42,82.94850995298476,1.2429697694371964,0.21332995966076856,0.04131750855988937
LogisticRegression,43,74.72521995659919,0.9813845515609845,0.20576007664203644,0.026962189202715127
LogisticRegression,44,80.41955991648139,0.7816748819644418,0.1995099941268563,0.026139516647811303
LogisticRegression,45,83.34713003132494,2.134172825275274,0.20884994883090263,0.03458912686476735
LogisticRegression,46,83.17768003325911,1.1834220095579004,0.206559943035245,0.031712212185471655
LogisticRegression,47,84.30820996873082,1.35455380043702,0.20498994272202256,0.0309094571769898
LogisticRegression,48,72.87026003468783,0.8533286162966877,0.20910995081067085,0.031690638912096364
KNeighborsClassifier,2,2.2674599662423134,0.10894976564531056,30.308669991791252,0.4482791688249739
KNeighborsClassifier,3,2.7587899006903176,0.14475638230343615,32.23586997482926,0.14750461158423722
KNeighborsClassifier,4,3.087149979546667,0.09770146746168593,35.060689994134,0.2571654391069084
KNeighborsClassifier,5,3.618580056354404,0.04057051642700372,39.698069915175445,0.5504354797716028
KNeighborsClassifier,6,3.929050010628999,0.12778985878364982,46.58530005253852,0.2697634299251726
KNeighborsClassifier,7,4.557199985720218,0.08244174574036034,55.88734997436404,0.25167911799801995
KNeighborsClassifier,8,4.927970003336668,0.07578388773316087,70.35692990757526,0.7196845430157289
KNeighborsClassifier,9,5.37026992533356,0.07301204943975072,81.00029004272075,0.6890452988306247
KNeighborsClassifier,10,5.78095994424075,0.03626418024139415,91.95707009639592,0.2838312064227666
KNeighborsClassifier,11,6.195879983715715,0.035177824931750534,106.14256993867457,0.5261080775986664
KNeighborsClassifier,12,6.626389920711518,0.07470778561708531,113.98157000076027,1.1239902301811018
KNeighborsClassifier,13,6.7776099080219865,1.184757712480269,130.08256000466648,1.289642936475599
KNeighborsClassifier,14,7.367150066420436,0.02417766271704258,145.69382003974172,0.8696293036617885
KNeighborsClassifier,15,7.77600994333625,0.0527623965198075,156.36421004310256,1.4069401961916452
