Classifier,N_components,Training time,Training std,Testing time,Testing std
LogisticRegression,2,22.2101899998961,0.802561026104917,0.055440001597162336,0.006696067806661221
LogisticRegression,3,33.04497999779415,0.46686643541874867,0.04177000082563609,0.01634848956955938
LogisticRegression,4,37.474519993702415,0.19453757183672948,0.055929999507498,0.009408123278992285
LogisticRegression,5,45.88324999931502,0.8348182360418865,0.05714999570045622,0.006704901811012305
LogisticRegression,6,43.22808999713743,0.4967675771370755,0.05782999942312018,0.007850330694462957
LogisticRegression,7,44.3298899990623,0.15741745124943715,0.05673999839928001,0.008326099548085003
LogisticRegression,8,38.652660002117045,1.3252133651351399,0.05740000342484564,0.008464279188381626
LogisticRegression,9,43.50656000315213,0.5016690296574554,0.05083000141894445,0.01081485662107587
LogisticRegression,10,44.30865999602247,0.447771137588972,0.05033999623265116,0.011823362462734842
LogisticRegression,11,47.17752999567893,1.2053864271400163,0.056109999422915294,0.017127432727987585
LogisticRegression,12,44.996329999412424,0.636512788253876,0.05065999721409753,0.012169036669594615
LogisticRegression,13,48.19908000208671,0.670898489140307,0.06238000496523455,0.010885843223195846
LogisticRegression,14,59.84009000094375,1.8353402825722653,0.060030001623090384,0.010670071217425817
LogisticRegression,15,49.269539998204,2.457905895432243,0.052880002476740635,0.022552721699880495
LogisticRegression,16,46.41469999623951,0.6112823955537317,0.055539996537845575,0.011257765746043775
LogisticRegression,17,45.33442999818363,2.1043081251634264,0.06370000046445058,0.016543154275394528
LogisticRegression,18,50.48203999904217,0.20174554558013372,0.0653499984764494,0.015374074728075733
LogisticRegression,19,42.665650002891205,0.8835068992289277,0.07059000345179814,0.014144388098181146
LogisticRegression,20,53.97782999643824,0.5587191044103038,0.06314000202110037,0.015638592142255728
LogisticRegression,21,40.88728000060656,0.21104199105359073,0.06022999878041446,0.01954089060161669
LogisticRegression,22,42.04204000125174,0.2577552006725968,0.06771000189473853,0.020322788500318444
LogisticRegression,23,43.90296999772545,0.14942779325539593,0.08157999836839737,0.027037677815914683
LogisticRegression,24,40.820640002493754,1.668895455095908,0.06676000048173591,0.014260339742387485
LogisticRegression,25,51.948930000071414,0.5747013939927463,0.06705999694531785,0.016612086490227704
LogisticRegression,26,39.36081000429113,0.42100647146874015,0.05537999822990971,0.03494198858422358
LogisticRegression,27,48.93154000164942,0.7364052307868145,0.07032999856164679,0.020867830515482924
LogisticRegression,28,53.53958000487182,0.8903191118019091,0.17131999629782516,0.023918949803729054
LogisticRegression,29,45.047650003107265,1.0119729737377998,0.17858999344753104,0.03070032982255707
LogisticRegression,30,56.7244999940158,0.7394445837728665,0.1664500014157966,0.027528580129390027
LogisticRegression,31,65.28965000179596,0.9039630838517042,0.1693199985311367,0.02467727132703935
LogisticRegression,32,51.9100699952105,0.6962331235005952,0.17356999887852,0.031754420275271616
LogisticRegression,33,74.0883499995107,1.638093189595753,0.18266999686602506,0.03752465941822675
LogisticRegression,34,60.52771999820834,0.8697550294862193,0.17925999709405013,0.05827867990869354
LogisticRegression,35,80.58054000139238,1.2506977641974248,0.17807000112952662,0.026897605157728818
LogisticRegression,36,68.09125000581844,1.0291914814249836,0.17939000681508335,0.03530476474582299
LogisticRegression,37,66.49043999641437,0.18654474829603504,0.17874999466584998,0.02388027155889049
LogisticRegression,38,59.47786999895471,1.1535466914724202,0.19110999855911365,0.03265348411494319
LogisticRegression,39,71.47782999818448,1.0383149958716082,0.17515999934403229,0.030338957433784078
LogisticRegression,40,50.63353999721585,1.6207756087355036,0.18521000311011454,0.04073527539927364
LogisticRegression,41,70.65719999809518,0.4580433970734442,0.18382999114692214,0.03047152674739841
LogisticRegression,42,53.873610001755885,0.7066104951977483,0.1929899954120629,0.056475763135192605
LogisticRegression,43,66.79442999447927,1.0025491054289952,0.18733999604592103,0.03714438242081098
LogisticRegression,44,60.93463999859524,1.0248075130023537,0.17326999659417203,0.10505072232165356
LogisticRegression,45,68.7593399969046,1.7661959816525419,0.17735999717842793,0.034470239781092996
LogisticRegression,46,62.39437999320217,0.6622581688932964,0.17671999812591827,0.03467604610221315
LogisticRegression,47,82.03682000021217,0.6896115889038975,0.18913999956566843,0.044838583036938065
LogisticRegression,48,40.406169998459525,0.734440235756373,0.18428999901516366,0.03989323491714509
KNeighborsClassifier,2,2.117340003314894,0.20336467136313252,30.447689999709837,0.4921667474498614
KNeighborsClassifier,3,2.8850099959527142,0.06204376865324236,32.19377000350505,0.2851077950418383
KNeighborsClassifier,4,3.3292599982814863,0.03413777312740172,33.085350003966596,0.2519587362231935
KNeighborsClassifier,5,4.105149996757973,0.06284699758951491,34.3037499973434,0.31682176469403833
KNeighborsClassifier,6,4.85673999937717,0.053451715525406965,35.48872999963351,0.971249634603528
KNeighborsClassifier,7,5.789370001002681,0.05684449512706087,37.823989999014884,2.4667158974105714
KNeighborsClassifier,8,6.609839998418464,0.3726704623082623,41.09967999684159,0.21291716605161926
KNeighborsClassifier,9,6.870569995953702,0.0473869126498019,47.08468999888283,0.967616846709061
KNeighborsClassifier,10,7.173179998062552,0.14523602642950878,55.18422000313877,0.6710962760122509
KNeighborsClassifier,11,8.271849997981917,0.18715929622713703,54.786729998886585,0.7784125869235049
KNeighborsClassifier,12,8.748410000407604,0.11740635396708729,53.19746999448398,0.4079139164109124
KNeighborsClassifier,13,9.660139997140506,0.08985263461322877,68.25254999857862,1.0789435761450465
KNeighborsClassifier,14,10.066110007755926,0.05726956806932357,65.69624000112528,1.5471439180949502
KNeighborsClassifier,15,11.350300002959559,0.03258553893099103,75.08709999819985,1.7593554035179348
