Classifier,N_components,Training time,Training std,Testing time,Testing std
KNeighborsClassifier,16,4.65143993496895,0.08095586039920229,44.10007991828025,0.48496428240298906
KNeighborsClassifier,17,8.774359966628253,0.020107834705661954,153.3295999513939,1.6644406003847938
KNeighborsClassifier,18,0.6398299010470511,0.06589011400135811,32.69944000057876,16.40691158695193
KNeighborsClassifier,19,0.6576800951734186,0.18253246865557576,40.51765995100141,8.698881556218565
KNeighborsClassifier,20,4.998770076781511,0.11757630800048625,44.21640993095935,0.18727411654677528
KNeighborsClassifier,21,6.858130055479705,0.024600961129006813,88.61730999778958,0.5050618952490078
KNeighborsClassifier,22,4.646540014073254,0.01885289462046478,43.76976999919862,0.17180706446825045
KNeighborsClassifier,23,5.459240078926087,0.02206059358708182,48.228749935515225,0.3024266250915877
KNeighborsClassifier,24,5.004479968920349,0.028307198931697124,44.605299946852035,0.9579125416207235
KNeighborsClassifier,25,0.76902995351702,0.19066900206635742,35.53467998281122,9.313323943868689
KNeighborsClassifier,26,1.0960800806060436,0.21781714828780172,38.30056006554515,1.882289039997958
KNeighborsClassifier,27,0.8107099682092668,0.14038674034996587,36.086770077236,1.7013531059361653
KNeighborsClassifier,28,4.63510004337877,0.0377197503397909,43.661269987933345,0.1894628148984273
KNeighborsClassifier,29,6.452880077995361,0.026524245431315457,74.50260997284204,1.1378421591243288
KNeighborsClassifier,30,5.969159980304541,0.03262498857630326,61.53493002057076,0.49231750989697615
KNeighborsClassifier,31,0.7350899744778874,0.042866375009413336,41.00301996804774,9.81506514572604
KNeighborsClassifier,32,4.651009966619314,0.028071384916977627,43.82200010586531,0.39546978167354835
KNeighborsClassifier,33,5.956620047800244,0.023868589906892602,61.81048003491015,1.4197148427749926
KNeighborsClassifier,34,0.5824799649417401,0.08043504699177909,35.961979953572154,9.746426055247818
KNeighborsClassifier,35,6.324770045466721,0.05817449616310801,74.09197001252323,1.1460772237997787
KNeighborsClassifier,36,0.7175099803134801,0.22682035814508428,31.97077000513673,5.465846638690729
KNeighborsClassifier,37,4.648210015147925,0.04033011290272492,43.909209966659546,1.0677090308546315
KNeighborsClassifier,38,4.654750064946711,0.017912969480423223,43.60541002824903,0.36462274701888703
KNeighborsClassifier,39,5.038759997114541,0.08200202652977588,44.18600001372397,0.14704130875658247
KNeighborsClassifier,40,5.0179800018668175,0.04366830228256867,44.19496003538371,0.12963094585698626
KNeighborsClassifier,41,1.0486999759450557,0.14025578998781868,34.95079001877457,3.233479175906497
KNeighborsClassifier,42,0.6927700247615577,0.049901424492526464,35.846440028399236,1.8817033471910039
KNeighborsClassifier,43,6.076510017737747,0.03915201253671393,62.56347994785757,1.0681285701044143
KNeighborsClassifier,44,6.5450599417090425,0.03650810954500181,75.12785999570043,1.1271618093266988
KNeighborsClassifier,45,4.783870046958328,0.020990359876274744,44.350519939325764,0.22385860724231552
KNeighborsClassifier,46,5.441299942322076,0.06521110515855916,54.12339002359659,0.8105567743185916
KNeighborsClassifier,47,0.7355299778282642,0.25408848540854007,34.89444996230304,1.9620241561988883
KNeighborsClassifier,48,5.004440085031093,0.03190798141842113,44.492319994606085,0.4725241334071119
RandomForestClassifier,2,648.7757399911061,15.305206359747524,8.847550000064077,0.13334709713145088
RandomForestClassifier,3,345.7105399342254,27.169321121249308,8.80567994900048,0.12807143620638928
RandomForestClassifier,4,311.0294200014323,19.78789107580506,8.298069960437715,0.011910928168774941
RandomForestClassifier,5,1100.0947700114923,20.13082913683642,8.964799996465446,0.16412351284062865
RandomForestClassifier,6,543.2494300650434,10.796536905084789,8.43833002727479,0.047762982925569415
RandomForestClassifier,7,365.14399002771825,23.965350264582877,8.977089961990714,0.1148760065224196
RandomForestClassifier,8,864.0178900212048,35.58858856114687,9.022740088403227,0.17339945765763518
RandomForestClassifier,9,1190.0039500091227,113.98186247867255,9.262960031628609,0.08057673472944177
RandomForestClassifier,10,845.6861399579793,82.85282369157447,9.01867998763919,0.07941754798792111
RandomForestClassifier,11,582.3456000071021,25.73627968723983,8.429429959505796,0.08277776282870486
RandomForestClassifier,12,1009.4976000953466,54.26257258719035,8.568699983879926,0.32778586480660465
RandomForestClassifier,13,309.263990004547,14.758411462354967,8.639930025674403,0.047558582168657715
RandomForestClassifier,14,1037.5433798879385,120.48920522596188,8.805930032394828,0.09962073447793868
RandomForestClassifier,15,306.1964100692421,8.923136987625952,8.796279993839564,0.3249810857687996
RandomForestClassifier,16,319.81332995928835,11.655286366949598,8.638490061275663,0.06280283038913005
RandomForestClassifier,17,577.5848099961878,9.512237334752266,8.617970044724645,0.10839923109756201
RandomForestClassifier,18,418.7848800094798,27.699123503326312,8.180849975906312,0.09829301985376371
RandomForestClassifier,19,757.7134100720286,37.8972288743891,8.622529986314477,0.12123938105183553
RandomForestClassifier,20,907.8813701169566,42.90270450860404,9.28718005307019,0.16892092661385877
RandomForestClassifier,21,475.2451198874042,21.83728994075059,8.238699985668063,0.06946002568565307
RandomForestClassifier,22,637.8829199820757,11.488738864148138,8.870820049196483,0.22565634687216363
RandomForestClassifier,23,985.1600799243898,11.364790188640454,9.303650027140975,0.28238109027736175
RandomForestClassifier,24,753.0120100360366,17.481204846104987,8.697229949757455,0.09290091216718144
RandomForestClassifier,25,640.5747399432586,25.978260043203626,8.649980043992402,0.12707429494073805
RandomForestClassifier,26,499.35602990444755,49.07517607410529,8.333810046315195,0.014078600709170325
RandomForestClassifier,27,783.4483900573106,42.79493168034556,9.00544992182404,0.08477989718148239
RandomForestClassifier,28,492.4578200094403,15.684751907852894,8.313189982436597,0.10991032965407622
RandomForestClassifier,29,313.3599900407717,15.750427249014331,8.70357006788254,0.06901631650738421
RandomForestClassifier,30,1144.5066400337964,91.93408697255445,9.069679980166256,0.16958195906683798
RandomForestClassifier,31,766.0802399506795,65.06279344912095,9.072359954006972,0.29166586686301876
RandomForestClassifier,32,517.2219300409779,44.57553910590667,8.153310068883002,0.05724560326350274
RandomForestClassifier,33,1090.1439000386745,74.25184578511053,8.79346001893282,0.20980939714134852
RandomForestClassifier,34,519.298650091514,26.53553987120908,8.561639999970796,0.08255124831442735
RandomForestClassifier,35,559.2251400928944,58.76629217931548,8.382709976285696,0.11829815032842075
RandomForestClassifier,36,379.30309004150337,17.939847574157174,8.698939974419774,0.06449140409258286
RandomForestClassifier,37,411.3952200626954,17.52838875848064,8.307469938881695,0.1430011327223323
RandomForestClassifier,38,353.9172098739073,17.527010530593078,8.647369942627847,0.21895407352909435
RandomForestClassifier,39,446.6653099749238,29.32651237739298,9.225510060787203,0.08680229692480514
RandomForestClassifier,40,316.8353599496186,14.743806963057297,8.709999988786878,0.10639464706212806
RandomForestClassifier,41,1086.5829200251032,57.37004033497182,8.733070106245579,0.09239709188660057
RandomForestClassifier,42,512.4468598980458,23.734961678845035,8.34171995520592,0.10626770807266864
RandomForestClassifier,43,309.84933001454925,28.68268646577934,8.589920052327217,0.06894823550283669
RandomForestClassifier,44,1092.0809298986571,63.35251312668184,8.912750030867757,0.19375670141855994
RandomForestClassifier,45,781.5942600835115,24.791469486606275,8.87726005166769,0.19724771072663125
RandomForestClassifier,46,530.6533199502156,34.18692646992088,8.685790002346039,0.1081800014321125
RandomForestClassifier,47,821.469630068168,63.206222649407614,9.009920083917677,0.13481671188503958
RandomForestClassifier,48,755.6707399431618,16.58978874170485,8.779830019921068,0.1400291172144986
MLPClassifier,2,1091.5395600022746,439.5324144155165,0.7488599745556714,0.288782824850572
MLPClassifier,3,1504.135989979841,417.88782803435214,0.8371299831196666,0.1978124164182534
MLPClassifier,4,1102.9766900930556,401.6046325685301,0.818020012229681,0.21103371314858999
MLPClassifier,5,1191.757949977182,377.2246037755486,0.7524400018155576,0.2928323252608327
MLPClassifier,6,1345.1892699813473,674.1625349966954,0.8243200136348605,0.23231826235719283
MLPClassifier,7,1580.1876799901947,224.95016505143548,0.7663399679586294,0.22761105795629982
MLPClassifier,8,1232.0876700105148,456.55768893954735,0.7871099514886739,0.2484490688225468
MLPClassifier,9,1553.8968700217083,497.3160431329552,0.7838100194931032,0.2352972772301145
MLPClassifier,10,1293.920199968852,764.6115152308962,0.9256399236619471,0.45475269016372677
MLPClassifier,11,1142.885159980506,1134.3745268245987,0.7616599556058647,0.21855711418171128
MLPClassifier,12,1325.6212901091205,464.5399665960191,0.7854099618270994,0.2193566496729924
MLPClassifier,13,1168.4996199561283,442.0103286624637,0.791559973731637,0.14586899545343643
MLPClassifier,14,2253.1115100020547,1346.3125683457013,0.7517400663346054,0.31952184545107215
MLPClassifier,15,1498.2152700424197,376.41414854526477,0.7661199430003763,0.26681914886643504
MLPClassifier,16,1264.0142499934884,658.2260860380314,0.7807200308889153,0.2308090915242701
MLPClassifier,17,1717.216929956339,613.9126085258763,0.7835899945348502,0.2797143187793567
MLPClassifier,18,1335.6892900308596,424.9340271615941,0.8296600310131907,0.11197769037271549
MLPClassifier,19,1362.8363500116393,224.19569438080765,0.7716200314462186,0.2383099252580814
MLPClassifier,20,1458.3214999176564,186.41893520985053,0.7621400058269501,0.2825887993924195
MLPClassifier,21,897.2285400610416,592.3466722480495,0.7733000675216318,0.24486018333675313
MLPClassifier,22,1288.6945499805734,458.19085914497674,0.7271900307387116,0.2707881111361662
MLPClassifier,23,1697.816769918427,932.5321846967793,0.7720899768173696,0.23708040588113033
MLPClassifier,24,1199.445530027151,782.6259649657877,0.766930007375777,0.22381189452063882
MLPClassifier,25,1275.1194900367411,308.45071585013295,0.7208299823105336,0.31781362992382206
MLPClassifier,26,1592.216819967144,343.89840273266236,0.7151499856263401,0.36094520323452
MLPClassifier,27,1270.344100054354,381.19083373121936,0.8337099570780994,0.10561298357715396
MLPClassifier,28,1507.584630022757,286.3046225711123,0.9139100322499871,0.09935043549285186
MLPClassifier,29,1303.239949932322,636.4994371428342,0.7850799709558489,0.2112981332409582
MLPClassifier,30,1597.6059400010854,526.8963250493618,0.7686800090596082,0.1898738346425839
MLPClassifier,31,1434.7777199698614,445.3292239914042,0.7302200421690942,0.277986957306002
MLPClassifier,32,1025.4523100564256,717.1968811569125,0.900909979827702,0.1952910727298074
MLPClassifier,33,1413.2813000120225,587.3140996914173,0.7844800129532815,0.2545049078933914
MLPClassifier,34,1391.592290089466,354.0544311587022,0.7693799678236248,0.27882319784594645
MLPClassifier,35,1457.9464801354334,536.5652527855382,0.797070120461285,0.26347840020996977
MLPClassifier,36,1382.7860200777652,734.6034499757371,0.7932601030915976,0.2846158157244299
MLPClassifier,37,1303.2705098856243,525.8248250757089,0.7705700350925329,0.22958520325768872
MLPClassifier,38,1276.0667099617424,857.6311822103881,0.8318000705912708,0.3473794913930876
MLPClassifier,39,1178.0627698870373,268.5863041455007,0.7380900438874961,0.36789259176611144
MLPClassifier,40,1158.653619932011,345.43833918153507,0.9039500262588263,0.09711264229900132
MLPClassifier,41,1339.2085699597376,245.376025449455,0.849770032800734,0.1580311748324085
MLPClassifier,42,1213.1197000388058,307.19045553516327,0.8122900035232306,0.1741711415421355
MLPClassifier,43,1464.3259600037713,291.6957603541548,0.7923298981040717,0.2890672397898072
MLPClassifier,44,1250.8975898846984,443.0212994539571,0.7537200348451736,0.31642740926400237
MLPClassifier,45,1306.9384900154548,308.3241700999666,0.7826400687918068,0.19853097730032393
MLPClassifier,46,912.9292799392716,146.2364011774842,0.8222699398174882,0.09038336203062093
MLPClassifier,47,1290.6591100152582,339.08715316546284,0.7073699962347747,0.26452787513264386
MLPClassifier,48,1384.7245100419968,116.03513269021475,0.8679701015353203,0.07695920772408762
