Classifier,N_components,Training time,Training std,Testing time,Testing std
KNeighborsClassifier,16,0.5983699345961213,0.04037839633152414,38.46451996359975,6.973909495168944
KNeighborsClassifier,17,0.6008600350469351,0.06488668744173508,34.63696001563222,0.425222773950944
KNeighborsClassifier,18,0.6158600794151426,0.05012637245577672,35.12604001443834,6.330310526572715
KNeighborsClassifier,19,0.6358599523082376,0.03136437673679632,32.68721003551037,5.1517824539809896
KNeighborsClassifier,20,0.6569100078195333,0.04670618469657497,34.74264000542462,0.6535689689998949
KNeighborsClassifier,21,0.6607400253415109,0.06748901160948818,38.18705996964128,6.502570117122586
KNeighborsClassifier,22,0.6478800904005767,0.04218876395708807,35.58804003987462,17.369128215205848
KNeighborsClassifier,23,0.6973400013521315,0.037405808625673956,33.96652992814779,9.746433153497067
KNeighborsClassifier,24,0.7191000040620569,0.07436928350710932,32.15850999113173,4.17357359018285
KNeighborsClassifier,25,0.6951100425794723,0.04035717021578266,37.163860001601286,10.687151707440245
KNeighborsClassifier,26,0.6460199831053616,0.06213311911588498,38.63177003804594,6.76491664400758
KNeighborsClassifier,27,0.7231799187138678,0.048778497321396976,35.479009989649064,0.9261147986239722
KNeighborsClassifier,28,0.7258100900799036,0.09727405994959208,35.501339891925454,0.45243906345661256
KNeighborsClassifier,29,0.6996999494731428,0.25048237765546644,34.691870026290424,12.581659988962409
KNeighborsClassifier,30,0.7702099857851865,0.06374073663253144,40.35280996467918,4.525813354384947
KNeighborsClassifier,31,0.794619950465858,0.06611428571046953,35.913860029540956,0.9461203662947105
KNeighborsClassifier,32,0.8211799897253513,0.07669706915717954,36.5027200197801,1.724216892122992
KNeighborsClassifier,33,0.8125900523737072,0.06048616664245483,36.57303997315467,0.9275022834973807
KNeighborsClassifier,34,0.8414900396019221,0.10347782814229077,36.58891008235514,11.364576854136754
KNeighborsClassifier,35,0.8818701142445208,0.1122608167845732,40.948510100133724,9.026546598677497
KNeighborsClassifier,36,0.8565099677070976,0.06649015021241372,43.395180068910136,14.028314317066107
KNeighborsClassifier,37,0.8979200385510921,0.14302437429457948,36.353390035219505,1.0189583848490247
KNeighborsClassifier,38,0.8765700040385128,0.11948396735438307,36.29845997784287,0.6289391518539437
KNeighborsClassifier,39,0.9008199442178011,0.1001016003658999,36.10214998479934,0.6733046205253052
KNeighborsClassifier,40,0.8981000166386367,0.05889238072951201,35.936519969254725,1.6853660737946035
KNeighborsClassifier,41,0.9278101148083805,0.0713711702959454,37.33105997089297,6.033302522631445
KNeighborsClassifier,42,0.9154699975624682,0.07414243513322293,45.254090009257204,13.949842864096
KNeighborsClassifier,43,1.0071600554510953,0.13200682772990996,36.74542990047486,1.15543237809627
KNeighborsClassifier,44,0.9712299564853312,0.14362066320705408,35.94232005998492,4.160392738710428
KNeighborsClassifier,45,1.0481300530955195,0.1626323088163846,33.56746006757022,8.817662000142073
KNeighborsClassifier,46,1.0122200706973674,0.14648785447533927,38.340209960006185,7.344491418503564
KNeighborsClassifier,47,1.0044999653473499,0.11315652777113488,41.46740997675807,7.769176610927563
KNeighborsClassifier,48,1.0160800069570541,0.17535675761421204,37.58455992210657,2.3314099999286717
RandomForestClassifier,2,94.94545999914409,1.7255786876818393,5.950980028137565,0.05563640185800584
RandomForestClassifier,3,114.48244999628515,3.7855651695998045,7.701980019919573,0.04472546722120644
RandomForestClassifier,4,182.6453700428829,4.50592137907484,7.691599917598069,0.08483941770189532
RandomForestClassifier,5,175.01401994377377,5.352605987387091,7.850420009344817,0.07996539600249425
RandomForestClassifier,6,236.7906800238416,6.358389197891496,8.159820036962627,0.07216612096853386
RandomForestClassifier,7,280.71277998387814,10.038778715539488,8.141600014641883,0.04303403040429499
RandomForestClassifier,8,330.79112004488707,22.703774941853577,8.140450017526746,0.07975266131894548
RandomForestClassifier,9,375.1175599871204,15.497371954468038,7.956530037336052,0.24430801234473867
RandomForestClassifier,10,441.9185199774802,17.591977594754937,7.993699936196207,0.05907535189373324
RandomForestClassifier,11,445.1693899463863,34.621388029274186,8.154439926147463,0.10991235987625139
RandomForestClassifier,12,454.4630700023845,22.698003461095876,8.43114999588579,0.12145577334192226
RandomForestClassifier,13,486.368600022979,11.859595461220293,8.404720085673036,0.04961976610193948
RandomForestClassifier,14,495.6764100119472,13.960275221531596,8.388020028360188,0.09542934128289438
RandomForestClassifier,15,536.1850300105289,43.53041821702345,8.458670019172134,0.044993422149202426
RandomForestClassifier,16,646.025609970093,13.601563077351967,8.203959977254273,0.1164867794892014
RandomForestClassifier,17,583.6194599745796,11.118493106697535,8.031450025737286,0.11472640873695748
RandomForestClassifier,18,605.3133899578827,17.66500764298562,8.240020065568388,0.09367526376014793
RandomForestClassifier,19,661.3554100273179,25.96411397784891,8.055349928326905,0.15629497782972412
RandomForestClassifier,20,632.8492400702091,43.791544270600745,8.302089967764916,0.04880372198862646
RandomForestClassifier,21,659.1043700231239,24.521880943527414,8.61005000770092,0.042969364921730945
RandomForestClassifier,22,665.649360069074,28.77066571703259,8.264080015942456,0.1882142262876174
RandomForestClassifier,23,733.1025199731812,34.31373754139155,8.88639995828271,0.08331157916788218
RandomForestClassifier,24,748.0380600318315,37.675069363528266,8.74345994088799,0.11826350896275156
RandomForestClassifier,25,909.5169100211933,55.155867233938075,8.406240050680935,0.18297969295207764
RandomForestClassifier,26,865.0751501088961,111.5253497447131,8.267540088854732,0.1114496459797723
RandomForestClassifier,27,919.2897200584414,59.66803406212622,8.54710005223751,0.23832074479501447
RandomForestClassifier,28,922.3433599807322,30.183799698107784,8.491599978879094,0.15052729319730918
RandomForestClassifier,29,964.6926401183009,50.278341502234056,8.44356999732554,0.14633218330501177
RandomForestClassifier,30,987.3038900084792,25.128546314103186,8.405150030739605,0.20842093792088928
RandomForestClassifier,31,1056.7777399905028,56.478239919122345,8.72638993896544,0.12659318142728815
RandomForestClassifier,32,967.3630500677973,78.32837357107272,8.749469905160367,0.13811513883918503
RandomForestClassifier,33,1045.6290599890056,50.2383131886103,8.937809988856316,0.20370698825921565
RandomForestClassifier,34,1024.180099973455,65.03973309390129,8.965970017015934,0.13908294661798573
RandomForestClassifier,35,1025.921029993333,108.37460349972086,8.551020082086325,0.12444317623783897
RandomForestClassifier,36,1216.5220399852844,78.54046754824866,8.612400037236512,0.17257799921755448
RandomForestClassifier,37,1246.7375600710513,60.97673716932015,8.761080005206168,0.20046533767124675
RandomForestClassifier,38,1238.5233900276946,115.31237096226076,8.51086999755353,0.1835709297176694
RandomForestClassifier,39,1286.017250060104,71.76687818407079,8.513739961199462,0.22082497621656036
RandomForestClassifier,40,1303.7738699698825,67.36427319882618,8.813780010677876,0.17276016766690594
RandomForestClassifier,41,1251.0418399702755,42.01426327797722,8.620670018717648,0.2141465810995723
RandomForestClassifier,42,1322.977860015817,115.57682920648983,8.88432995416224,0.9836349350261901
RandomForestClassifier,43,1340.318169957027,58.89394821845347,8.626760146580637,0.22320207295628322
RandomForestClassifier,44,1325.8719899691644,80.03674535864992,9.041269938461483,0.17327989165618554
RandomForestClassifier,45,1295.968760061078,88.54310844519868,9.09195998683572,0.5640277389425625
RandomForestClassifier,46,1330.8688898803666,74.49008016970103,8.845140063203873,0.22466705939546627
RandomForestClassifier,47,1307.2962499922144,57.93408841912065,8.934500138275327,0.11390182280496715
RandomForestClassifier,48,1318.5480899875986,95.89401479163296,8.894030004739763,0.1959076169696567
MLPClassifier,2,481.9753100862727,20.376758999290512,0.6017600651830436,0.036144184708327746
MLPClassifier,3,487.2629499062896,75.84967779117066,0.5919199902564288,0.03977348171911095
MLPClassifier,4,474.81675997842103,68.11505965982556,0.5866900086402894,0.048325918841816626
MLPClassifier,5,405.18442993052304,90.62551836144745,0.7668500300496818,0.29493482125262777
MLPClassifier,6,413.89083997346467,65.27957013766681,0.7840900449082258,0.27607836237199745
MLPClassifier,7,478.79275002051145,143.79878765689526,0.7377499248832466,0.32559585629455534
MLPClassifier,8,391.29470002371824,112.80920472564974,0.7698600413277746,0.2636781776298937
MLPClassifier,9,570.7652400247754,168.73930506782534,0.7545599713921549,0.284106668944371
MLPClassifier,10,570.0136699713767,31.865798272256356,0.7786099333316091,0.2346247301850877
MLPClassifier,11,665.5774600105361,302.8834502509488,0.7748400093987586,0.2633475492399562
MLPClassifier,12,752.864809962921,429.7853537628587,0.7873000344261528,0.19724168988634563
MLPClassifier,13,877.7548300568016,106.32019849488928,0.7709900382906201,0.22355311348910162
MLPClassifier,14,775.4960100166502,96.10452603532892,0.8015899918973446,0.24177562565816613
MLPClassifier,15,859.6304999431594,177.55684023214556,0.7868800079450012,0.25621741886536087
MLPClassifier,16,949.5367599884048,241.70704503892867,0.782020064070821,0.26971656267262095
MLPClassifier,17,1238.2918699644508,508.65889899789175,0.7855399744585158,0.1836259666273045
MLPClassifier,18,1444.6212500333788,418.6012366429724,0.7793699624016882,0.2426584017868864
MLPClassifier,19,1280.8189200470224,407.18342216107385,0.8210799423977732,0.14436787055022965
MLPClassifier,20,1680.586830037646,680.8080359747056,0.7871599635109309,0.23749000122652728
MLPClassifier,21,1363.841810030863,446.579715972743,0.8166900370270014,0.2769252513124031
MLPClassifier,22,1557.9062200617047,262.69797801395384,0.7636300288140775,0.19322288384097153
MLPClassifier,23,1598.951879935339,457.3867204447052,0.7741099921986462,0.030034075536989974
MLPClassifier,24,1324.3042801041156,677.6828129141037,0.7776800077408554,0.2137383429672772
MLPClassifier,25,1406.907050055452,162.96086393792112,0.7616700837388637,0.3216952457067922
MLPClassifier,26,1641.5783899603414,565.776869287361,0.8007000200450421,0.2656468140228662
MLPClassifier,27,1683.2337800180542,316.21398048341285,0.7851399946957828,0.1980450589885895
MLPClassifier,28,1649.0383700001985,250.04699099665706,0.7924600038677456,0.2521623946736551
MLPClassifier,29,1149.7066099429503,450.13196235408367,0.7765599526464939,0.19183904845926247
MLPClassifier,30,1634.690480004065,254.38664738490263,0.788889965042472,0.2901531554272518
MLPClassifier,31,1334.8276599077508,253.0153327240246,0.7712999824434521,0.20215128740396765
MLPClassifier,32,1533.921140059829,329.0877506954674,0.7953400257974864,0.2290900215342288
MLPClassifier,33,1635.1953099947423,373.78508411333047,0.7849100045859816,0.22448458747282576
MLPClassifier,34,1429.1297100717204,535.8287848821641,0.7988099940121175,0.20606026476113234
MLPClassifier,35,1677.162099978887,623.4536232046652,0.775080011226237,0.19627099950374688
MLPClassifier,36,1441.3721300894395,412.72417883081664,0.7925400277599695,0.2513467135727432
MLPClassifier,37,1477.4499999824914,506.70057066581074,0.782520021311939,0.23862838377237064
MLPClassifier,38,1621.5500801103192,627.7536478408829,0.8635699748992921,0.15373110606529367
MLPClassifier,39,1681.5709199057894,419.42996362880723,0.7885801140218976,0.2928392311634721
MLPClassifier,40,1596.2767200078817,540.4970832371691,0.7877999916672709,0.28520545614952
MLPClassifier,41,1355.029799975455,514.6032638744709,0.7735999999567869,0.23278690812432892
MLPClassifier,42,1896.9524999614807,882.790597665251,0.8582200156524776,0.13102894819746055
MLPClassifier,43,1635.7959199463949,228.97332182186057,0.8375601377338172,0.3076432347981054
MLPClassifier,44,1639.8583200294524,524.0555754808703,0.7859499193727971,0.26312332938619787
MLPClassifier,45,1795.5479199998083,439.8667602916946,0.797579949721694,0.23495251916347465
MLPClassifier,46,1750.8676799712703,618.8349448030278,0.7919898955151439,0.2650951668783189
MLPClassifier,47,1731.6257799277084,562.8866310397144,0.7741699926555159,0.09182145910392053
MLPClassifier,48,1764.687320031226,629.7941914714293,0.7801200263202193,0.27782372956338974
